Original_Index,Name,Longitude,Latitude,Daily_Pickup_Totes,Weekly_Dropoff_Totes,user_ratings_total,category,rating,weekly_high,weekly_low,best_weekly_estimate,Address,geometry,Adoption,Adoption Guess,Visited ,Influence,location_type,pickup_type,id,Cumulative_Distance,Truck_Load
98,Shrimp N Stuff,-94.80844,29.28874,2,1,1441.0,restaurant,4.0,1050,150,1050,"3901 Ave O Galveston, TX 77550",POINT (-94.80844 29.28874),Skeptical,Med,No,High,indoor,Truck,,13747,71
42,Nick's,-94.8085269,29.2894221,1,1,4.0,restaurant,3.5,,,93.75,"1613 39th Street, Galveston",POINT (-94.8085269 29.2894221),Skeptical,Med,No,High,indoor,Truck,,13889,72
41,Chef Mary Bass,-94.8085834,29.2905544,1,1,52.0,caterer,4.8,,,112.5,"1510 39th Street, Galveston",POINT (-94.8085834 29.2905544),Curious,Med,No,Med,indoor,Truck,,14020,73
3,Good Dough,-94.808531,29.2906119,1,1,68.0,bakery,4.6,70,35,70,"1508 39th Street, Galveston",POINT (-94.808531 29.2906119),Curious,High,No,Med,indoor,Truck,,14026,74
97,Cordray Drug Store,-94.8095633,29.293314,2,1,28.0,convenience store,4.5,,,750,"3827 Ave L Galveston, TX 77550",POINT (-94.8095633 29.293314),Curious,Med,No,Med,indoor,Truck,,14383,76
90,La Michoacana Meat Market,-94.8035795,29.2965863,2,1,286.0,supermarket,4.0,350,50,350,"3301 Broadway Avenue J, Galveston",POINT (-94.8035795 29.2965863),Skeptical,Med,No,Low,indoor,Truck,,15285,78
82,Taqueria Flores,-94.8026272,29.297634,2,1,507.0,restaurant,4.5,,,750,"3202 Broadway Avenue J #4228, Galveston",POINT (-94.8026272 29.297634),Skeptical,Med,No,Low,indoor,Truck,,15543,80
76,Shrimp 'N Stuff Downtown,-94.7958306,29.3013951,2,1,1785.0,restaurant,4.5,1400,200,1400,"2506 Avenue H, Galveston",POINT (-94.7958306 29.3013951),Skeptical,Med,No,Low,indoor,Truck,,16610,82
169,Vida Agave,-94.795515,29.30184,1,1,155.0,restaurant,4.7,70,10,70,"711 25th Street, Galveston",POINT (-94.795515 29.30184),Skeptical,Med,Yes,Low,indoor,Truck,,16653,83
73,Robert's Lafitte,-94.7911531,29.2896039,1,1,122.0,bar,4.5,600,400,600,"2501 Avenue Q, Galveston",POINT (-94.7911531 29.2896039),Currious,Med,No,Med,indoor,Truck,,18081,84
75,Fish Tales,-94.7908591,29.2882774,1,1,5546.0,restaurant,4.0,280,40,280,"2502 Seawall Boulevard, Galveston",POINT (-94.7908591 29.2882774),Skeptical,Med,No,High,indoor,Truck,,18240,85
205,,-94.7902187937728,29.28713138145065,1,0,,,,,,,,,,,,,outdoor,Truck,2013.0,18340,86
81,Island time beach bar,-94.7971187,29.2842203,2,2,12.0,bar,4.7,,,1125,"3102 Seawall Boulevard, Galveston",POINT (-94.7971187 29.2842203),Curious,Med,No,Low,indoor,Truck,,19075,88
91,Queen's Bar-B-Que,-94.8011997,29.2834997,2,1,1311.0,restaurant,4.3,700,100,700,"3428 Avenue S, Galveston",POINT (-94.8011997 29.2834997),Skeptical,Med,No,Low,indoor,Truck,,19477,90
212,,-94.83104920246144,29.27588208130422,1,0,,,,,,,,,,,,,outdoor,Truck,2020.0,22529,91
125,Palm Beach At Moody Gardens,-94.850972,29.275732,8,6,958.0,amusement_park,4.5,,,5500,"8928, 1 Hope Boulevard, Galveston",POINT (-94.850972 29.275732),Hesitant,Med,No,High,indoor,Truck,,25572,99
141,Moody Gardens Restaurant (shown under other restaurant),-94.8520363,29.2757299,1,1,2.0,restaurant,3.0,0,0,93.75,"1 Hope Boulevard, Galveston",POINT (-94.8520363 29.2757299),Skeptical,Med,Yes,High,indoor,Truck,,25601,100
139,Rainforest Pyramid,-94.85260158,29.27548471,2,1,26.0,restaurant,4.0,,,750,"1 Hope Blvd Galveston, TX 77554",POINT (-94.8526015753142 29.2754847110984),Curious,Med,Yes,High,indoor,Truck,,25775,102
0,Moody Gardens,-94.8523,29.2736,0,0,,,,,,,,,,,,,depot,Truck,,26231,102
