Name,Latitude,Longitude,Category
The Strand,29.3040871,-94.79417339999999,parking
2608 Sealy Ave Parking,29.3003026,-94.7962016,parking
Galv Park,29.30403159999999,-94.7947495,parking
Premium Parking - P4002,29.2926587,-94.7860973,parking
Hotel Galvez Parking Garage,29.2921951,-94.7869676,parking
Parking Lot,29.2880608,-94.79106469999999,parking
Indoor Cruise Parking,29.3027331,-94.8101226,parking
Port Parking,29.302697,-94.809512,parking
Glaveston Cruise Terminal,29.3041619,-94.8061477,parking
"Falstaff Cruise Parking, Drive In & Cruise Out",29.3004531,-94.80594579999999,parking
Parking Area,29.3034356,-94.8054947,parking
Discount Cruise Parking,29.3019206,-94.80540810000001,parking
Parking,29.3018621,-94.80524229999999,parking
Port of Galveston West Entrance,29.30404,-94.8139803,transit_station
Freymiller Galveston Dropyard,29.2980668,-94.83406320000002,parking
6303 Broadway St. Parking,29.28783,-94.8405191,parking
Marlin Cruise Parking,29.2875693,-94.86271909999999,parking
8701 Teichman Rd Parking,29.282649,-94.8661714,parking
Sand Dollar Autoplex,29.2866847,-94.8608958,parking
"The San Luis Resort, Spa and Conference Center parking",29.2734016,-94.8188721,parking
5400 Seawall Boulevard Parking,29.27130469999999,-94.8186599,parking
Burnet Elementary Parking Lot,29.27637,-94.824815,parking
2190 Terminal Dr Parking,29.2669691,-94.8539629,parking
Parking,29.26690110000001,-94.85394959999999,parking
Galveston Island Brewing Parking Lot,29.2557574,-94.85009640000001,parking
Beach Access Point ,nan,nan,nan
Parking,29.1258428,-95.06329919999999,parking
Mamady's Primitive Art From,29.307213,-94.7937577,nan
Bogan Gallery,29.3044721,-94.79293539999999,nan
Affaire d'Art Fine Art Gallery,29.304436,-94.793165,nan
The Proletariat Gallery & Public House,29.3053353,-94.7935713,nan
Gallery Évasion,29.3065075,-94.79442279999999,nan
VACATION ON CANVAS GALLERY,29.3050017,-94.7924939,nan
The Old Galveston Trading Company,29.304724,-94.791834,nan
René Wiley Gallery,29.3050828,-94.79228859999999,nan
The Tattoo Shop,29.2773944,-94.82735559999999,nan
Art League,29.304719,-94.7918334,nan
Fishing is Fabulous on Tiki Island at Our Door,29.2956823,-94.9164498,nan
Galveston Arts Center,29.307351,-94.79304119999999,nan
QQ ArtSpace,29.2553328,-94.8493768,nan
Maebemy Gallery,29.2690695,-94.8270884,nan
ANNE LANE GALLERY,29.282381,-94.80553169999999,nan
J. A. Soukup Fine Art,29.178961,-94.9771686,nan
J Bangle Galleries,29.2978274,-94.7935114,nan
The Studio Experience Gallery and Fine Art Printers,29.3024723,-94.79383310000001,nan
Water's Edge Studio Gallery,29.2978754,-94.78850729999999,nan
Arts on Mechanic,29.3060921,-94.7944691,nan
Upstairs Art Studio,29.30720219999999,-94.7953363,nan
Mock & More Gallery,29.3044633,-94.792807,nan
Alia Benavides,29.30466909999999,-94.79264189999999,nan
The Artist's Studio & Gallery,29.2969473,-94.7860735,nan
G.Lee Gallery,29.3070697,-94.7941638,nan
From the HeART Gallery,29.3047615,-94.7915907,nan
DARKE gallery,29.3158378,-94.75467110000001,nan
Collectors Niche,29.3949639,-94.9339485,nan
Fish With Attitude by Mike Quinn,29.3550326,-95.0888871,nan
Galveston RV Resort and Marina,29.2787925,-94.8350109,nan
Stella Mare RV Resort,29.2405186,-94.8816109,nan
Tiki Tom's RV Park,29.3031502,-94.90392170000001,nan
Jamaica Beach RV Park,29.1789996,-94.9817956,nan
Texas Campgrounds Club,29.1713063,-94.9915121,nan
Sunset Harbor RV & Mobile Home Park,29.3902119,-94.96421099999999,nan
Galveston Island KOA Holiday,29.1220283,-95.07344959999999,nan
Lazy D RV Resort,29.3569126,-95.0226058,nan
Little Thicket RV Park,29.3718581,-95.0069245,nan
Bay Side Campsite,29.2106105,-94.9553701,nan
Galveston,29.2651551,-94.83295439999999,nan
Tiki Island Park,29.2970476,-94.9145461,nan
Bayside Mobile Home Park,29.3593559,-94.97107690000001,nan
Highland Village Mobile Home Park,29.367576,-95.033064,nan
USA RV park,29.384034,-95.01388490000001,nan
Enterprise Rent-A-Car,29.2881934,-94.8350507,nan
Alans Errands,29.3586824,-95.0357397,nan
Avis Car Rental,29.386089,-95.018153,nan
Enterprise Rent-A-Car,29.3949636,-94.9383938,nan
Cars and Carts Galveston,29.2890817,-94.7897034,nan
Galveston Convertible Rentals,29.3055877,-94.7921841,nan
Rosenberg Library,29.3011526,-94.79298949999999,nan
Ocean Star Offshore Drilling Rig and Museum,29.3104255,-94.7917377,nan
Galveston Railroad Museum,29.3061047,-94.7985082,nan
Galveston Historic Seaport - Home of the 1877 Tall Ship ELISSA,29.3090547,-94.7933003,nan
Central Cultural Center,29.2961096,-94.7953872,nan
Discovery Pyramid,29.2757148,-94.85376509999999,nan
Galveston Children's Museum,29.2993997,-94.7962228,nan
Segcity Segway Galveston Tours,29.303251,-94.79588,nan
The Bryan Museum,29.2974184,-94.7890034,nan
Galveston County Historical Museum,29.3035162,-94.7890341,nan
Davison Home At Heritage Square Park,29.386746,-94.8954116,nan
Moody Mansion,29.2995337,-94.79627669999999,nan
Texas City Museum,29.3885559,-94.90289589999999,nan
Menard House,29.2914014,-94.8020822,nan
Kindness Project Murals,29.2967318,-94.8234384,nan
African-American Museum,29.2973585,-94.80596249999999,nan
Kempner Park Monument,29.2937221,-94.795386,nan
Castillo. Bishop,29.3013582,-94.7977277,nan
World War II Memorial Monument,29.3001509,-94.79182540000001,nan
Old Santa Fe Union Station,29.3065492,-94.79703719999999,nan
Texas Seaport Museum,29.3091077,-94.7934847,nan
Galveston Trolley Station,29.3059102,-94.79019939999999,nan
JC League House,29.3022075,-94.78562439999999,nan
Galveston Unscripted Podcast | Audio Tour,29.3087443,-94.7908921,nan
Galveston Naval Museum,29.3344846,-94.7794048,nan
The Garden Cat Cottage,29.3551869,-94.9913933,nan
Angel wings on 6th street,29.3885601,-94.9038506,nan
East Beach,29.3212194,-94.74760479999999,nan
Wendell's Corner,29.3980274,-94.89437099999999,nan
Balboa park,29.35462009999999,-95.0368381,nan
Galveston County Veterans Memorial,29.3621034,-95.03970749999999,nan
Hitchcock Depot & Museum,29.365226,-95.06850759999999,nan
"The San Luis Resort, Spa and Conference Center",29.2725405,-94.8182391,nan
B. Jiggers Lounge,29.27250129999999,-94.81666829999999,nan
Ocean Cabaret,29.31625559999999,-94.91327079999999,nan
Carlos Cabeza Cigar Shop,29.3044979,-94.7984292,nan
23rd Street Station Piano Bar,29.29370280000001,-94.7894671,nan
Sound Bar,29.3056645,-94.7955784,nan
Murphy's Pub,29.3067907,-94.7932415,nan
"Fraternal Order Of Eagles Aerie 3789, Inc.",29.3561866,-95.0805656,nan
Buckshot Saloon,29.3047222,-94.7952778,nan
Island Pier Club,29.29581310000001,-94.78322290000001,nan
"Galveston Island Cigar Lounge, LLC",29.2804928,-94.8340441,nan
Island spot Hookah Lounge & Grill (Halal),29.28729819999999,-94.83770000000001,nan
Kemistry,29.2917306,-94.8226876,nan
Tea'ze Daiquiris To Go,29.2778682,-94.80721539999999,nan
Isla Bonita,29.2948926,-94.81292669999999,nan
Maze,29.3055559,-94.7979105,nan
Bucks Bar,29.304828,-94.795262,nan
Diana’s Bartique,29.30651049999999,-94.796433,nan
Envy Dance Club,29.30645530000001,-94.7960169,nan
The Rooftop Bar,29.3062164,-94.7948095,nan
"Moody Gardens Hotel, Spa and Convention Center",29.2732558,-94.8491468,nan
LuLu's The Salon & Spa,29.2742473,-94.81987319999999,nan
"Total Balance Health & Wellness By Tonie Wingate, LMT",29.2372637,-94.9055355,nan
"Kristin White, LMT",29.2985115,-94.79550619999999,nan
La Moda Salon & Day Spa,29.3036319,-94.7945357,nan
Atmosphere the salon and beyond,29.2976693,-94.79133449999999,nan
Therapeutic Health Works,29.3016945,-94.790623,nan
Mind-Bodyworkers,29.2732011,-94.81599849999999,nan
Tantalize Tanning Spa,29.27681369999999,-94.83145739999999,nan
Galveston Holistic Wellness,29.2553335,-94.84937750000002,nan
Premiere Discreet Aesthetics,29.2579455,-94.84344730000001,nan
Touch of Thai,29.2736189,-94.8367796,nan
Galveston Massage,29.2772877,-94.8325366,nan
Studio 3 Salon and Spa,29.28702989999999,-94.8376015,nan
So Vein IV Therapy,29.2741647,-94.8201903,nan
Mind-Body Wellness co-op,29.2732011,-94.81599849999999,nan
loonol MASSAGE,29.2762274,-94.81318309999999,nan
Heavenly Touch Beauty and Wellness Spa,29.2845508,-94.8139963,nan
Gymaica Fitness,29.181682,-94.976451,nan
"Billy Davis, LMT",29.2931761,-94.7898235,nan
Island Body Works @ Atmosphere,29.2975132,-94.7913694,nan
Footy Rooty Galveston,29.304727,-94.79555889999999,nan
Wellness Spa Massage Galveston,29.304727,-94.79555889999999,nan
Refresh Medispa,29.305864,-94.7961083,nan
Serenity Dermatology,29.300783,-94.7879086,nan
Amy Lane,29.3076743,-94.7919144,nan
Luna Lea Day Spa,29.3019038,-94.7866785,nan
Island Drip Spa,29.308193,-94.7913787,nan
Q's Massage,29.3060574,-94.77218529999999,nan
The Rustic Parlour,29.39368589999999,-94.9287361,nan
Zel's Massage & Fitness Zone,29.3945611,-94.9311085,nan
"Feel Free With CBD, CBD oil in Texas City, Texas",29.40383659999999,-94.93478859999999,nan
Beauty Exposed,29.4034039,-95.0151777,nan
Skin by Ciana,29.4064568,-95.02697549999999,nan
La Belle Nails & Spa,29.403802,-95.03573259999999,nan
Galveston Visitor Center,29.3064903,-94.79389719999999,nan
"AB Sea Sales and Rentals, Inc.",29.2421779,-94.87158040000001,nan
Sand 'N Sea | Galveston Vacation Rentals,29.20846969999999,-94.93753509999999,nan
Galveston Island Tours LLC,29.3052893,-94.78966009999999,nan
GalvestonCruises.com,29.3035899,-94.7945907,nan
Texas Coastal Realty,29.3158765,-94.75466589999999,nan
Wolverton & Associates Realty,29.18322819999999,-94.97295919999999,nan
"Travel Counselors, Inc.",29.3013921,-94.7959297,nan
Historic Harbor Tours and Dolphin Watch,29.30905160000001,-94.79316480000001,nan
Galveston Home Buyers,29.293992,-94.78475600000002,nan
A Bygone Era Historic Vacation Rental,29.299207,-94.78693679999999,nan
"Galveston top realtor, Lynn Beardslee-JPAR Sears Group",29.2786722,-94.8322185,nan
Galveston Real Estate Natalie Clarke,29.2458381,-94.86967349999999,nan
The Castle Galveston,29.2890845,-94.7922995,nan
Era Helicopters LLC,29.21106589999999,-94.9385935,nan
Galveston Beach Condos,29.2487872,-94.8597841,nan
Artist Boat,29.2226456,-94.93227879999999,nan
O'Malley's Stage Door,29.3053236,-94.7909854,nan
Old Cellar Bar,29.3052711,-94.79055849999999,nan
Night Moves,29.3764104,-94.9683373,nan
Lone Star,29.3454807,-95.0076217,nan
Pop’s Place,29.3814676,-94.95071209999999,nan
Smokin Aces,29.3890584,-94.90393499999999,nan
El Cubano Cigar Factory,29.3902216,-94.9024434,nan
Doghouse Saloon,29.3650262,-95.0310741,nan
Executive Chair Barber Shop & Lounge,29.3772967,-95.0304093,nan
Pig Pen,29.39081729999999,-95.0225938,nan
Arts Cafe Art & Poetry Lounge,29.40609089999999,-95.0256021,nan
"Heritage Coastal Vacation Rentals, LLC",29.2079217,-94.936103,nan
Seaside Properties,29.2045778,-94.9477275,nan
Docs Quarters at the Seawall,29.2620681,-94.8351132,nan
Absolute Paradise Luxury Vacation Rental Condo,29.261954,-94.8350469,nan
Chill At The Shores LLC.,29.2651944,-94.82992349999999,nan
TurnKey Vacation Rentals - Galveston,29.273798,-94.8347187,nan
Galveston Condos by A B Sea Rentals,29.2785253,-94.83300630000001,nan
Victory Vacations,29.2787234,-94.8324016,nan
"""Jamaica Cay"" Vacation Rental",29.1907955,-94.97701550000001,nan
"""Kachina Cay"" Vacation Rental",29.1982767,-94.9835991,nan
La Vista-Spanish Hideaway,29.1978244,-94.9833926,nan
"""Tortuga Cay"" Vacation Rental",29.19692899999999,-94.9830799,nan
GALVESTON BEACH RENTALS,29.2941877,-94.8097885,nan
Ave. P Cottage - Vacation Rental,29.2884419,-94.8043883,nan
3BeachHouses,29.1760274,-94.9838106,nan
Lil House by the Sea,29.2887653,-94.79302919999999,nan
Cruises From Galveston,29.298273,-94.79753780000001,nan
Carnival Cruises Port,29.3080066,-94.7976018,nan
Watermelon Hut,29.2939975,-94.7847898,nan
Discover Galveston Texas,29.306502,-94.7938892,nan
"Taste of the Strand Food Tours, Galveston",29.3086567,-94.7908946,nan
Reel Men Fishing Charters,29.3171983,-94.7753074,nan
Great Escapes by Jason,29.3113519,-94.77041249999999,nan
Galveston Luxury Vacation Rentals/ SeaGlass,29.3098134,-94.76233309999999,nan
Travel Escapes,29.3925392,-94.9253699,nan
Galveston County Property Management and Sales,29.3993406,-94.9029261,nan
Spectacular in Sea Isle!,29.1430209,-95.0504656,nan
Cruise One,29.3857926,-95.0025486,nan
Galveston Beach House Rentals,29.2779663,-94.8319447,nan
Seawall Cabana,29.2903705,-94.7984417,nan
Angler Charters,29.317741,-94.77564799999999,nan
galveston vacation rental by owner,29.3182857,-94.751745,nan
Katie's Seafood Market,29.3101835,-94.79080150000001,nan
Historic Home Rentals,29.3077836,-94.78388679999999,nan
Baywatch Dolphin Tours,29.3092853,-94.7927881,nan
"Hattie's Place, Too",29.28255570000001,-94.8037264,nan
Galveston Luxury Vacation Rentals/ Call of The Sea,29.115363,-95.078434,nan
Galveston Transportation - Galveston Shuttle bus Service,29.26927689999999,-94.8355911,nan
Baypointe Manor Apartments,29.3965673,-94.93472779999999,nan
Veranda,29.39241,-94.95376379999999,nan
Terraces Apartments,29.4095159,-94.92460849999999,nan
Windsor Estates Apartments,29.4099828,-95.0314811,nan
Coral Manor Apartments,29.3890037,-94.9050365,nan
The Five Points at Texas Apartments,29.3845618,-94.9378997,nan
Palmer House Apartments,29.3941697,-94.9295089,nan
Glacier Court Apartments,29.385873,-95.0122674,nan
Pointe Ann Apartments,29.3963726,-94.909072,nan
Del Sol Apartments,29.407339,-94.94948629999999,nan
Boterra at Lago Mar,29.4127931,-95.0462702,nan
Oak Village Apartments,29.3783004,-94.96591579999999,nan
Las Villas Apartments,29.3033559,-94.77843449999999,nan
The Crossings at 31st Street Apartments,29.3962687,-94.94039749999999,nan
Shoal Pointe Apartments,29.3929763,-94.8942569,nan
Horizon Meadows Apartments,29.3575556,-94.9718936,nan
Village Manor Apartments,29.378469,-95.10303499999999,nan
Bent Oaks Apartments,29.3477205,-95.0095462,nan
Meadows on the Mainland Apartments,29.3911557,-94.9856113,nan
Tremont Street Apartments,29.296061,-94.790744,nan
